"TIME" "day","TOA","SWin","LWin","Tair","RH","rain"
"yyyy-mm-dd HH:MM:SS","TF","W.m-2","W.m-2","W.m-2","Celsius","%","mm"
2010-10-11 09:45:00,TRUE,595.894566472068,390.9,275.319757575796,12.1694440841675,70.4144439697266,0
2010-10-11 10:00:00,TRUE,622.319980132509,423.4,275.969758887044,12.3821229934692,69.5391082763672,0
2010-10-11 10:15:00,TRUE,645.514320705699,450,277.945479022059,12.8027782440186,66.5733337402344,0
2010-10-11 10:30:00,TRUE,665.378231473724,472.6,279.107350592389,12.9405555725098,62.6966667175293,0
2010-10-11 10:45:00,TRUE,681.826622264015,496.2,278.947601437747,12.8616666793823,60.5383338928223,0
2010-10-11 11:00:00,TRUE,694.789033943052,512.2,279.4147587212,13.303352355957,57.2597770690918,0
2010-10-11 11:15:00,TRUE,704.20994023508,522.2,281.171103853399,13.8000001907349,56.647777557373,0
2010-10-11 11:30:00,TRUE,710.048985573069,534.3,281.5061477632,14.2005558013916,55.7327766418457,0
2010-10-11 11:45:00,TRUE,712.281157962939,538.4,283.504600262926,14.9155559539795,54.3822212219238,0
2010-10-11 12:00:00,TRUE,710.896896120744,533.1,286.552659750216,15.212290763855,53.9189949035645,0
2010-10-11 12:15:00,TRUE,705.902130423823,528.2,287.742073700844,15.3488893508911,52.3266677856445,0
2010-10-11 12:30:00,TRUE,697.318257500554,527.7,289.524023599122,15.9405555725098,49.3194427490234,0
2010-10-11 12:45:00,TRUE,685.182048567624,518.6,289.841626228044,16.226110458374,47.4716682434082,0
2010-10-11 13:00:00,TRUE,669.545491907514,506.3,291.389624541409,16.343017578125,47.2793312072754,0
2010-10-11 13:15:00,TRUE,650.475570160977,493.7,290.895972362336,16.40944480896,46.0355567932129,0
2010-10-11 13:30:00,TRUE,628.053973388588,477.6,290.715332129055,16.5305557250977,44.6211128234863,0
2010-10-11 13:45:00,TRUE,602.376749130615,458,290.968506438913,16.6222229003906,43.6699981689453,0
2010-10-11 14:00:00,TRUE,573.553890964171,436.4,290.868506438913,16.8877086639404,42.6307258605957,0
2010-10-11 14:15:00,TRUE,541.70886732019,415,289.215332129055,16.9044437408447,40.1366653442383,0
2010-10-11 14:30:00,TRUE,506.978092578902,389.2,289.552659750216,16.8555564880371,40.3733329772949,0
2010-10-11 14:45:00,TRUE,469.510342709005,353.5,290.4818804167,16.8566665649414,43.1922225952148,0
2010-10-11 15:00:00,TRUE,429.466117954361,325.6,288.373045521346,16.7687149047852,42.6290512084961,0
2010-10-11 15:15:00,TRUE,387.016955297885,294.9,286.869456916498,16.9661102294922,41.147777557373,0
2010-10-11 15:30:00,TRUE,342.344693647998,251.6,285.741771809268,16.8083324432373,41.7599983215332,0
2010-10-11 15:45:00,TRUE,295.640694895281,141.1,282.829832429189,16.6205558776855,42.6500015258789,0
2010-10-11 16:00:00,TRUE,247.105024176389,101.6,281.801200530044,16.6368713378906,43.1737442016602,0
2010-10-11 16:15:00,TRUE,196.945592856254,34.61,281.990331310103,16.6916675567627,44.9055557250977,0
2010-10-11 16:30:00,TRUE,145.377267900253,61.69,282.190331310103,16.351110458374,47.4544448852539,0
